meal_type,taste_profile,served_temperature,season,difficulty,main_ingredients,characteristics,semantic_summary,recipe_id,recipe_name
soup,"['savory', 'sweet']",warm,['all_seasons'],easy,"['lentils', 'apricots', 'tomatoes']","['hearty', 'healthy']","This easy-to-make soup combines savory lentils with sweet apricots and tangy tomatoes, perfect for all seasons as a warm, hearty dish.",874,Apricot Lentil Soup
snack,['sweet'],room_temperature,[],medium,"['almonds', 'sunflower seeds', 'shredded coconut', 'dried apricots', 'coconut oil', 'honey', 'cinnamon', 'vanilla extract', 'salt']","['oat-free', 'gluten-free']","This recipe describes a clean eating granola bar made without oats and gluten, featuring a mix of nuts, seeds, coconut, and dried fruits, sweetened with honey and spices like cinnamon, and baked into a compact, spreadable mixture that hardens into bite-sized bars.",875,Oat-Free and Gluten-Free Granola Bars (Clean Eating)
dinner,"['sweet', 'savory']",warm,['all_seasons'],medium,"['pork chops', 'apricots', 'honey', 'garlic']","['cooking_with_honey', 'cooking_with_apricots']","This recipe involves cooking boneless pork chops with honey and apricots, resulting in a savory and sweet dish that can be enjoyed as part of a dinner meal.",876,Honey Apricot Pork Chops
dessert,['sweet'],room_temperature,[],easy,"['apricot preserves', 'butter', 'white sugar', 'all-purpose flour', 'baking powder', 'salt', 'egg', 'vanilla extract']","[""decorated with confectioners' sugar"", 'shape of a half moon']","Apricot cookies made with a sweet dough containing apricot preserves, decorated with confectioners' sugar.",877,Apricot Cookies
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['white cake mix', 'apricot halves', 'cream cheese', 'slivered almonds']","['flaky texture', 'crumbly topping']","This Apricot Danish Coffee Cake is a sweet dessert made with a white cake mix, apricots, cream cheese, and slivered almonds. It has a flaky texture and a crumbly almond topping, served room temperature.",878,Apricot Danish Coffee Cake
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['apricot', 'flour', 'sugar', 'baking_soda', 'salt', 'butter', 'oil', 'buttermilk', 'egg']",[],"This recipe describes how to make Apricot Muffins, a sweet dessert that can be enjoyed at any time of the year. The process involves soaking dried apricots in boiling water, mixing dry and wet ingredients, and baking the muffins until they are done.",879,Apricot Muffins
dinner,"['savory', 'sweet']",hot,['all_seasons'],easy,"['pork chops', 'onion soup mix', 'Russian-style salad dressing', 'apricot preserves']",[],"This is a savory and sweet dinner dish featuring grilled pork chops with a flavorful sauce made from onion soup mix, salad dressing, and apricot preserves.",880,Apricot Pork Chops
appetizer,"['sweet', 'savory']",room_temperature,[],easy,"['apricot jam', 'honey', 'hot English mustard', 'orange marmalade']",[],"This recipe describes a simple glaze made from apricot jam, honey, hot English mustard, and orange marmalade, suitable for an appetizer served at room temperature.",881,Apricot and Honey Ham Glaze
dessert,['sweet'],room_temperature,[],medium,"['apricot brandy', 'pound cake', 'sour cream', 'white sugar', 'eggs']","['fluffy', 'moist']","This apricot brandy pound cake is a sweet dessert that combines flavors of apricot brandy, sour cream, and various extracts, resulting in a moist and fluffy texture.",882,Apricot Brandy Pound Cake III
dinner,"['savory', 'spicy']",hot,['all_seasons'],medium,"['boneless leg of lamb', 'apricots', 'cinnamon']","['uses spices like coriander, cumin, paprika, cayenne, cardamom, turmeric', 'includes dried apricots and orange peel']","Moroccan Lamb Stew with Apricots is a savory and spicy lamb stew made with boneless leg of lamb, apricots, and spices. It is typically served hot as part of a dinner meal.",883,Moroccan Lamb Stew with Apricots
dessert,['sweet'],warm,[],easy,"['yellow cake mix', 'apricot nectar', 'lemon juice', ""confectioners' sugar"", 'Jell-O mix']","['cake with apricot flavor', 'glazed with lemon glaze']","This dessert recipe involves making a cake using a yellow cake mix, apricot nectar, and lemon flavors. It is baked and then glazed with a mixture of confectioners' sugar and lemon juice.",884,Apricot Nectar Cake II
dessert,['sweet'],warm,['all_seasons'],medium,"['apricots', 'lemon juice', 'white sugar', 'pectin', 'butter']","['homemade', 'preserves']","This recipe describes how to make homemade apricot jam, which is a sweet, warm dessert made from fresh apricots, sugar, lemon juice, and pectin. The jam can be stored for long periods and is typically served as a spread or topping.",885,Homemade Apricot Jam
dinner,"['sweet', 'savory']",warm,['all_seasons'],medium,"['baby back pork ribs', 'apricot preserves', 'soy sauce', 'light brown sugar', 'garlic powder']","['glazed', 'braised']","This recipe involves marinating and baking baby back pork ribs with a sweet and savory glaze made from apricot preserves, soy sauce, brown sugar, and garlic powder. The dish is best served warm and can be enjoyed year-round.",886,Apricot-Glazed Pork Ribs
snack,['sweet'],room_temperature,['all_seasons'],easy,"['eggs', 'banana', 'rolled oats', 'sunflower seeds', 'cinnamon', 'milk powder', 'dates', 'raisins', 'walnuts', 'apricots', 'wheat germ', 'maple syrup', 'whole-wheat pastry flour']",[],"This recipe describes Energy Bars, a snack made from a variety of ingredients including eggs, banana, oats, sunflower seeds, and various dried fruits and nuts. The bars are sweet and can be stored at room temperature.",887,Energy Bars
dinner,"['savory', 'sweet']",warm,['all_seasons'],medium,"['chicken', 'apricot', 'balsamic vinegar']","['cooking_with_vinegar', 'use_of_thyme', 'use_of_parsley']","This dish is a savory and sweet dinner option featuring grilled chicken breast tenderloins, apricots, and balsamic vinegar. It can be enjoyed year-round and requires moderate cooking skills.",888,Apricot Chicken with Balsamic Vinegar
dessert,['sweet'],room_temperature,[],medium,"['almond flour', 'brown sugar', 'almonds', 'butter', 'apricots', 'cream cheese', 'sour cream', 'amaretto']","['contains nuts', 'contains fruit', 'requires baking']","This recipe describes a medium difficulty dessert named Apricot Cheesecake, which features a crust made from almond flour, brown sugar, and almonds, filled with a creamy cheesecake base and topped with mashed apricots. The dish requires baking and is characterized by its sweet taste and nutty flavor.",889,Apricot Cheesecake
dessert,['sweet'],warm,['all_seasons'],medium,"['egg noodles', 'cream cheese', 'apricot nectar', 'raisins', 'cornflake crumbs']","['contains eggs', 'contains dairy products', 'contains fruit']","This dessert recipe involves a warm, sweet dish made with egg noodles, cream cheese, apricot nectar, and raisins, topped with a crunchy cornflake crumb layer.",890,Apricot Noodle Kugel
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['prunes', 'apricots', 'eggs', 'safflower oil', 'lemon', 'orange', 'flour', 'walnuts']","['handcrafted', 'traditional']","Great-Grandmother Bubbie's Hamantaschen is a traditional sweet pastry made from a dough containing cooked and mashed prunes and apricots, eggs, sugar, oil, lemon and orange zest, flour, and walnuts. It is baked until golden brown.",891,Great-Grandmother Bubbie's Hamantaschen
dinner,"['savory', 'sweet']",hot,['all_seasons'],medium,"['pork loin', 'apricots', 'cranberries', 'port wine']","['stuffed', 'braised', 'roasted']","This recipe involves a stuffed roast pork loin with apricots and cranberries, cooked using a combination of braising and roasting methods, served with a port wine pan sauce.",892,Apricot and Cranberry Stuffed Roast Pork Loin With Port Wine Pan Sauce
appetizer,"['sweet', 'spicy']",cold,['all_seasons'],easy,"['apricot', 'shallot', 'green bell pepper', 'red bell pepper', 'pineapple', 'cherry tomato', 'habanero pepper', 'garlic', 'cilantro', 'cumin']",['mixed fruit and vegetable salsa'],"This cold appetizer features a mix of sweet and spicy flavors from apricots, peppers, and pineapple, with a fresh touch from herbs and spices.",893,Apricot Salsa
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['walnuts', 'apricot preserves', 'egg whites', 'sour cream', 'butter or margarine', 'flour', 'apricot preserves', 'sour cream']","['layered', 'mixture of nuts and preserves', 'meringue topping']","This recipe describes a layered dessert called Streamline Hungarian Torte, featuring walnuts, apricot preserves, and a meringue topping. It is a medium difficulty dessert that can be served at room temperature.",894,Streamline Hungarian Torte
dessert,['sweet'],warm,['all_seasons'],medium,"['piloncillo', 'Monterey Jack cheese', 'walnuts', 'raisins', 'apricots', 'French bread']","['toasted bread', 'syrup drizzled']","This Mexican dessert recipe involves piloncillo, toasted French bread, cheese, nuts, and dried fruits baked in a syrupy mixture.",895,Capirotada (Mexican Dessert)
dinner,"['sweet', 'savory']",warm,['all_seasons'],easy,"['chicken', 'apricot preserves', 'chicken broth', 'soy sauce']","['glazed', 'thickened sauce']","This dish is a savory and sweet glazed chicken prepared with apricot preserves, chicken broth, and soy sauce. It is served warm and can be enjoyed year-round.",896,Apricot Glazed Chicken
dessert,['sweet'],cold,['all_seasons'],easy,"['cranberries', 'apricots', 'raisins', 'orange']",[],"This recipe describes a cold cranberry sauce made with dried apricots, raisins, and orange zest, sweetened with sugar and orange juice, typically served as a dessert accompaniment.",897,"Cranberry Sauce with Apricots, Raisins, and Orange"
side_dish,"['sweet', 'savory']",warm,['all_seasons'],easy,"['carrots', 'apricot preserves', 'butter', 'nutmeg', 'salt', 'orange zest', 'lemon juice']","['glazed', 'garnished_with_parsley']","This side dish is made with glazed carrots using apricot preserves, butter, and spices. It is warm and can be enjoyed year-round.",898,Apricot Glazed Carrots
dinner,"['savory', 'sweet']",hot,['all_seasons'],medium,"['pork loin', 'prunes', 'apricots', 'ginger', 'cinnamon', 'brown sugar', 'flour', 'cider vinegar', 'mustard powder', 'cornstarch']","['stuffed', 'braised']","This is a savory and slightly sweet dinner dish featuring a stuffed pork loin with a mixture of prunes, apricots, and spices. It is braised and served hot.",899,Fruit-Stuffed Pork Loin
dinner,['sweet'],hot,['all_seasons'],medium,"['sweet potatoes', 'pecans', 'apricot nectar']","['coating with sauce', 'baked']","This savory-sweet dinner recipe features baked sweet potatoes coated in a sweet apricot nectar sauce, enhanced with pecans and spices.",900,Apricot-Pecan Sweet Potatoes
dinner,"['savory', 'sweet']",hot,['all_seasons'],medium,"['turkey', 'onions', 'shallots', 'apricot nectar', 'apricot preserves', 'unsalted butter', 'herbs']","['glazed', 'roasted', 'gravy']","This recipe involves cooking a whole turkey with a sweet and savory apricot glaze, roasted onions and shallots, and a rich gravy made from the pan drippings. It is a hearty dinner dish that can be prepared during any season.",901,Ma Lipo's Apricot-Glazed Turkey with Roasted Onion and Shallot Gravy
dinner,"['sweet', 'savory']",warm,['all_seasons'],medium,"['ham', 'apricot preserves', 'honey mustard']",['glazed'],"This recipe involves cooking a fully-cooked ham, scoring it, adding a sweet and savory glaze made from apricot preserves and honey mustard, and baking it until glazed.",902,Apricot Glazed Ham
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['pound cake', 'apricot brandy', 'peach schnapps', 'sour cream', 'apricot preserves', 'almonds']","['contains alcoholic beverages', 'has a syrupy glaze']","This recipe describes a dessert pound cake that includes apricot brandy and peach schnapps, featuring a sweet, syrupy glaze and a warm serving temperature.",903,Apricot Brandy and Peach Schnapps Pound Cake
beverage,"['sweet', 'sour']",cold,['all_seasons'],easy,"['pineapple juice', 'apricot nectar', 'limeade', 'lemon-lime flavored carbonated beverage']",[],"A cold beverage made with pineapple juice, apricot nectar, frozen limeade concentrate, and lemon-lime soda.",904,Aileen's Punch
dinner,"['sweet', 'savory']",hot,['all_seasons'],medium,"['chicken', 'apricot preserves', 'sour cream', 'Dijon mustard']",['coating with sauce after baking'],"Southern Apricot Chicken is a savory and sweet dinner dish made with boneless, skinless chicken breast halves, apricot preserves, sour cream, and Dijon mustard. It is baked and coated with a mixture of these ingredients before serving.",905,Southern Apricot Chicken
dinner,"['spicy', 'sweet']",hot,['all_seasons'],medium,"['pork chops', 'apricot glaze']","['air_fried', 'marinated']","This recipe involves air-frying spicy pork chops that have been marinated in a sweet and savory brine, then glazed with a tangy apricot glaze. The dish is versatile and can be enjoyed year-round.",906,Spicy Air Fryer Pork Chops with Apricot Glaze
dessert,['sweet'],warm,['all_seasons'],medium,"['apricots', 'white sugar', 'fruit pectin', 'apricot brandy']","['contains alcohol', 'jam']","This recipe describes how to make a boozy apricot jam, which is a dessert that can be served warm. It involves a mix of sweet ingredients like apricots, sugar, and fruit pectin, with an added touch of apricot brandy. The jam can be stored and enjoyed year-round.",907,Boozy Apricot Jam
snack,"['sweet', 'spicy']",room_temperature,[],medium,"['unsalted butter', 'white sugar', 'eggs', 'vanilla extract', 'pastry flour', 'cinnamon', 'baking powder', 'instant espresso powder', 'orange zest', 'chocolate chips', 'dried apricots', 'dried cranberries', 'slivered almonds']","['flavorful', 'texture of biscotti', 'contains dried fruits and nuts']","Espresso Biscotti is a savory-sweet snack made with a blend of sweet and spicy ingredients, featuring a unique combination of espresso, cinnamon, and dried fruits and nuts. It has a crispy texture typical of biscotti and is best enjoyed at room temperature.",908,Espresso Biscotti
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['dried apricots', 'brown sugar', 'flaked coconut', 'sweetened condensed milk']",[],"Apricot Balls are small, sweet treats made from dried apricots, brown sugar, flaked coconut, and sweetened condensed milk, shaped into balls and rolled in additional coconut.",909,Apricot Balls
dessert,['sweet'],warm,['summer'],medium,"['nectarines', 'sugar', 'lemon juice', 'pectin', 'almond extract']",['jam-making process'],"This recipe describes the preparation of nectarine jam, which is a sweet dessert made from nectarines, sugar, lemon juice, and pectin. The process involves boiling the ingredients to achieve a jam consistency and then packing it into jars for storage.",910,Nectarine Jam
dessert,['sweet'],"['warm', 'cold']",['summer'],easy,"['nectarines', 'pie shell', 'heavy whipping cream']","['cinnamon', 'almond extract']","This recipe describes a simple nectarine pie that combines sweet flavors of nectarines, sugar, and cream, seasoned with cinnamon and almond extract. It is typically served warm or cold, making it suitable for any season.",911,Nectarine Pie
dessert,['sweet'],cold,['summer'],easy,"['watermelon', 'strawberries', 'peaches', 'nectarines', 'pear', 'grapes', 'lemons', 'mint', 'honey']","['fruit', 'salad', 'dressings']","This summer fruit salad features a variety of seasonal fruits like watermelon, strawberries, peaches, nectarines, and pears, combined with a refreshing lemon, honey, and mint dressing. It is served cold and is an easy-to-make dessert option.",912,"Summer Fruit Salad with a Lemon, Honey, and Mint Dressing"
appetizer,"['sweet', 'spicy', 'fresh']",cold,['summer'],easy,"['nectarine', 'red bell pepper', 'onions', 'jalapeno pepper', 'cilantro']","['lime juice', 'olive oil', 'salt', 'cayenne pepper', 'black pepper']","Chef John's Nectarine Salsa is a refreshing appetizer made from diced fruits and vegetables, featuring sweet and spicy flavors with a fresh touch. It is typically served cold and can be enjoyed year-round.",913,Chef John's Nectarine Salsa
dessert,['sweet'],warm,['summer'],easy,"['nectarines', 'unsalted butter', 'brown sugar']",['grilled'],"This easy grilled nectarines recipe combines sweet nectarines with butter and brown sugar, grilled to perfection for a delightful dessert.",914,Easy Grilled Nectarines
snack,"['sweet', 'fresh']",cold,['all_seasons'],easy,"['red apple', 'Granny Smith apple', 'nectarine', 'celery', 'dried cranberries', 'walnuts', 'nonfat lemon yogurt']","['chilled', 'mixed fruit', 'yogurt-based']",A refreshing cold fruit salad made with mixed fruits and yogurt.,915,Fabulous Fruit Salad
dessert,"['sweet', 'sour']",cold,['summer'],easy,"['nectarines', 'cherries', 'strawberries', 'raspberries', 'blueberries', 'whipping cream', 'almonds']","['fruit-based', 'liqueur-flavored', 'coated with whipped cream']","This summer fruit salad is a refreshing dessert featuring mixed berries, nectarines, and cherries, sweetened with sugar and liqueur, and topped with whipped cream and almonds.",916,Summer Fruit Salad with Whipped Cream
appetizer,"['savory', 'sweet']",warm,['summer'],medium,"['baby spinach', 'nectarine', 'halloumi cheese', 'almonds', 'red onion', 'red bell pepper']","['toasted', 'warm']","This appetizer salad combines fresh baby spinach, sweet nectarines, salty halloumi cheese, crunchy almonds, and colorful bell peppers. The dish features a tangy dressing that enhances the flavors of the ingredients.",917,"Spinach, Nectarine, and Halloumi Salad"
dinner,"['savory', 'spicy', 'fresh']",warm,['summer'],medium,"['pork loin chops', 'nectarines', 'tomatoes', 'onions', 'cilantro', 'lime', 'red pepper flakes']","['grilled', 'salsa']","Grilled pork chops served with a fresh nectarine salsa, combining savory and spicy flavors with a touch of freshness.",918,Grilled Pork Chops with Fresh Nectarine Salsa
beverage,"['sour', 'sweet']",cold,['all_seasons'],easy,"['cucumber', 'nectarine', 'lemon', 'lime', 'ginger', 'melissa leaves']","['refreshing', 'natural']","A flavored water recipe made with fresh ingredients like cucumber, nectarine, lemons, limes, ginger, and lemon balm, blended with water and served cold.",919,Flavored Water
dessert,['sweet'],room_temperature,"['summer', 'all_seasons']",easy,"['peaches', 'nectarines', 'white sugar', 'cornstarch', 'vanilla extract', 'flour', 'brown sugar', 'coconut oil', 'baking powder', 'cinnamon', 'salt']",[],"This dessert recipe involves boiling peaches or nectarines, mixing them with sugar, cornstarch, and vanilla extract, then layering them with a crumbly topping made from flour, brown sugar, coconut oil, baking powder, cinnamon, and salt. It's baked until the top is browned and the juices appear bubbly.",920,Peach and Nectarine Crumble
dessert,['sweet'],warm,['summer'],easy,"['nectarine', 'white sugar', 'plain yogurt']",['caramelized'],This dessert recipe involves caramelizing nectarines with sugar and serving them topped with plain yogurt.,921,Caramelized Nectarine
breakfast,['sweet'],cold,['all_seasons'],easy,"['almond milk', 'bananas', 'rolled oats', 'chia seeds', 'blueberries', 'blackberries', 'nectarine']","['overnight preparation', 'mashed bananas']","This recipe is a vegan breakfast dish made with overnight oats, chia seeds, and fresh fruits like blueberries, blackberries, and nectarine. It's prepared cold and can be enjoyed all year round.",922,Vegan Overnight Oats with Chia Seeds and Fruit
dessert,['sweet'],warm,['summer'],medium,"['nectarines', 'butter', 'brown sugar']",['upside-down cake'],"A sweet upside-down cake made with nectarines, butter, and brown sugar, baked in a unique way where the fruit is placed first before the batter.",923,Nectarine Upside-Down Cake
appetizer,"['sour', 'sweet']",room_temperature,['summer'],easy,"['nectarines', 'red onion']",['lightly browned'],"This appetizer salsa features sweet and sour flavors from nectarines and red onions, cooked briefly in a skillet for a fresh and light dish.",924,Nectarine Salsa
dinner,"['savory', 'spicy', 'sour']",hot,"['summer', 'all_seasons']",medium,"['chicken', 'grapefruit', 'bread_crumb']","['marinade', 'breading', 'fruit']","This Caribbean-inspired dinner dish features boneless chicken breast, a tangy grapefruit-based marinade, and a sweet-sour glaze. It's seasoned with spices and baked until tender.",925,Caribbean Chicken
appetizer,"['sweet', 'savory']",warm,['summer'],easy,"['nectarine', 'ricotta cheese', 'bread', 'almonds', 'honey']","['grilled', 'toasted']","This appetizer recipe features grilled and toasted honey-nectarine ricotta toast, combining sweet and savory flavors with a warm serving temperature, perfect for summer.",926,Grilled Honey-Nectarine Ricotta Toast
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['apples', 'nectarines', 'pie crust', 'corn muffin mix']","['fruit-based', 'cinnamon-flavored', 'crust-filled']","This recipe describes an Apple and Nectarine Pie, a dessert made with apples and nectarines, featuring a sweet filling and a crust, suitable for all seasons.",927,Apple and Nectarine Pie
dessert,['sweet'],room_temperature,['summer'],easy,"['nectarines', 'brown sugar', 'buttermilk']",[],"This dessert recipe involves blending nectarines, brown sugar, and buttermilk to create a smooth, sweet treat that is best served at room temperature.",928,Nectarine Blush
appetizer,"['sweet', 'savory']",cold,['summer'],easy,"['tomatoes', 'cucumber', 'nectarine', 'cilantro', 'goat cheese']",['fresh'],"This summer salad combines sweet and savory flavors of nectarines, tomatoes, and cucumbers with fresh herbs and goat cheese, served cold as an appetizer.",929,"Summer Nectarine, Tomato, and Cucumber Salad"
dinner,"['sweet', 'savory', 'spicy']",warm,['summer'],medium,"['chicken', 'nectarines', 'orange juice', 'soy sauce', 'honey', 'hot sauce', 'brown sugar', 'ginger', 'garlic', 'flour']","['sticking', 'orange flavor', 'nutty sweetness from honey', 'spicy kick from hot sauce']","This sticky orange chicken dish combines savory and sweet flavors with a spicy kick, served warm. It features chicken and nectarines, marinated in a mixture of orange juice, soy sauce, honey, and hot sauce, then coated in flour and fried until golden and sticky.",930,Sticky Orange Chicken with Nectarines
dessert,['sweet'],room_temperature,['summer'],easy,"['nectarines', 'raspberries', 'brown sugar', 'unsalted butter', 'flour', 'rolled oats', 'cinnamon', 'nutmeg', 'salt']","['crumble topping', 'fruit filling']","This dessert recipe features nectarines and raspberries baked together with a crumble topping made from brown sugar, butter, flour, oats, spices, and salt. It's prepared in a simple manner and served at room temperature.",931,Nectarine-Raspberry Crumble
dessert,['sweet'],room_temperature,['summer'],medium,"['nectarines', 'flour', 'sugar', 'butter', 'cornstarch', 'eggs']","['crisp crust', 'smooth filling', 'topped with additional nectarines']","This dessert recipe involves a flaky crust, a sweet and smooth nectarine filling, and is topped with additional sliced nectarines. It's prepared in a 9x13-inch baking pan and requires preheating the oven to 350 degrees F (175 degrees C). The dish is best served at room temperature.",932,Nectarine Bars
appetizer,"['sweet', 'savory']",cold,['summer'],easy,"['nectarines', 'tomatoes', 'burrata cheese', 'basil']","['light', 'refreshing']","This summer salad combines sweet nectarines, tangy tomatoes, creamy burrata cheese, and fresh basil, dressed with a light vinaigrette, making it a refreshing appetizer for warm summer days.",933,"Summer Salad with Burrata, Tomatoes, and Nectarines"
dessert,['sweet'],warm,[],medium,"['pitted sour cherries', 'nectarines', 'fresh apricots', 'all-purpose flour', 'butter', 'turbinado sugar', 'cornstarch', 'flour', 'egg yolk']","['pie', 'fruit filling', 'crust']","This recipe describes a sweet dessert pie made with pitted sour cherries, nectarines, and fresh apricots, featuring a flaky crust and a sweet, spiced fruit filling.",934,Drupey Pie
dessert,['sweet'],warm,['all_seasons'],easy,"['peaches', 'nectarines', 'plums', 'currant jelly', 'biscuits']","['fruit-based', 'flaky biscuits', 'jelly coating']","A dessert cobbler made with fresh peaches, nectarines, and plums, topped with flaky biscuits and currant jelly.",935,Fresh Fruit Basket Cobbler
dessert,['sweet'],cold,['summer'],easy,"['watermelon', 'peach', 'nectarine', 'plum', 'blueberries', 'grapes', 'coconut', 'cinnamon']","['fruit-based', 'coconut', 'cinnamon']","This summer fruit salad is a refreshing dessert made from various seasonal fruits, including watermelon, peaches, nectarines, plums, blueberries, and grapes. It features a sweet and tropical flavor profile with a touch of coconut and cinnamon.",936,Summer Fruit Salad II
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['nectarines', 'plums', 'raspberries', 'flour', 'white sugar', 'brown sugar', 'ginger', 'cinnamon', 'unsalted butter']","['fruit-based', 'crumbly topping', 'layered dessert']","This recipe describes a medium difficulty, sweet dessert called KK's Three Fruit Cobbler, featuring layers of nectarines, plums, and raspberries topped with a crumbly mixture of flour, sugars, spices, and butter, baked in a 13x9-inch baking dish.",937,KK's Three Fruit Cobbler
dessert,['sweet'],room_temperature,['summer'],medium,"['nectarines', 'blackberries', 'flour', 'butter', 'eggs', 'sugar', 'milk', 'baking_powder']","['decorative_pattern', 'fresh_nectarines', 'fresh_blackberries']","This recipe describes a dessert made with fresh nectarines and blackberries, baked in a springform pan. It is sweet and served at room temperature.",938,Fresh Nectarine Cake with Blackberries
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['unsalted butter', 'graham cracker crumbs', 'semisweet chocolate chips', 'butterscotch chips', 'walnuts', 'sweetened condensed milk', 'shredded coconut']",[],"A simple dessert recipe featuring layers of graham cracker crumbs, chocolate, butterscotch, walnuts, condensed milk, and coconut, baked until golden brown.",939,Seven Layer Bars
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['butter', 'cocoa powder', 'white sugar', 'egg', 'graham cracker crumbs', 'coconut', 'almonds', 'heavy cream', 'custard powder', ""confectioners' sugar"", 'semisweet baking chocolate']","['layered', 'chilled', 'melted chocolate topping']","This Nanaimo Bars recipe involves a base layer of crushed graham crackers, coconut, and almonds, a middle layer of a buttery, creamy mixture, and a top layer of melted chocolate. The dish is typically served chilled and has a sweet, layered texture.",940,Nanaimo Bars
dessert,['sweet'],room_temperature,[],easy,"['evaporated milk', 'brown sugar', 'butter', 'egg yolks', 'vanilla extract', 'flaked coconut', 'pecans']",[],"German Chocolate Cake Frosting is a dessert made with evaporated milk, brown sugar, butter, egg yolks, vanilla extract, flaked coconut, and pecans. It is prepared by combining these ingredients into a saucepan, cooking them until a light caramel color and thick consistency are achieved, then cooling it before spreading on a cake.",941,German Chocolate Cake Frosting
appetizer,"['sweet', 'savory']",cold,['all_seasons'],medium,"['acini di pepe pasta', 'pineapple', 'oranges', 'whipped topping', 'marshmallows', 'coconut']","['requires cooking', 'contains eggs']","This appetizer dish combines sweet and savory flavors with pasta, pineapple, oranges, whipped topping, marshmallows, and coconut. It requires cooking and contains eggs.",942,Frog Eye Salad
dessert,['sweet'],room_temperature,[],easy,"[""confectioners' sugar"", 'milk', 'food coloring']",[],"This recipe describes a simple gingerbread cookie frosting made with confectioners' sugar, milk, and food coloring, suitable for adding color to gingerbread cookies.",943,Gingerbread Cookie Frosting
dessert,['sweet'],chilled,['all_seasons'],easy,"['white cake mix', 'cream of coconut', 'sweetened condensed milk', 'whipped topping', 'flaked coconut']","['poked with a utility fork', 'frosted with whipped topping', 'covered with flaked coconut']","Coconut Poke Cake is a simple dessert made from a white cake mix, cream of coconut, sweetened condensed milk, thawed whipped topping, and flaked coconut. It's prepared by baking the cake, poking it, pouring the cream of coconut mixture over it, letting it cool, frosting it, and covering it with flaked coconut before chilling.",944,Coconut Poke Cake
appetizer,"['savory', 'sweet']",hot,['all_seasons'],easy,"['shrimp', 'coconut', 'flour', 'beer', 'baking powder']",['fried'],"This recipe describes how to make coconut shrimp, a savory and sweet appetizer that is fried and served hot. It uses ingredients like shrimp, coconut, flour, beer, and baking powder.",945,Coconut Shrimp
dessert,['sweet'],cold,['all_seasons'],easy,"['chia seeds', 'coconut milk', 'strawberries']","['thickened', 'topped_with_strawberries']","This dessert recipe involves chia seeds mixed with coconut milk and agave nectar, flavored with vanilla and cinnamon, and allowed to thicken overnight. It can be topped with fresh strawberries.",946,Chia Coconut Pudding with Coconut Milk
dessert,['sweet'],cold,['all_seasons'],easy,"['coconut milk', 'sugar', 'cornstarch', 'cinnamon']",['puerto_rican'],"This is a Puerto Rican dessert recipe for Tembleque, a coconut pudding made from coconut milk, sugar, cornstarch, and cinnamon. It's prepared by boiling a mixture of coconut milk, sugar, and salt until it thickens, then poured into molds and chilled before serving.",947,Tembleque Puerto Rican Coconut Pudding
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['oats', 'coconut', 'cocoa_powder', 'white_sugar', 'butter', 'milk']",[],"This recipe describes a simple, sweet oatmeal chocolate coconut macaroon dessert that can be enjoyed at any time of the year.",948,Oatmeal Chocolate Coconut Macaroons
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['quick cooking oats', 'sweetened flaked coconut', 'white sugar', 'unsweetened cocoa powder', 'milk', 'margarine']",[],"No-Bake Chocolate Coconut Cookies is a simple dessert made from oats, coconut, sugar, cocoa powder, milk, and margarine. It's a no-bake treat that can be enjoyed at any time of the year.",949,No-Bake Chocolate Coconut Cookies
dessert,['sweet'],room_temperature,['all_seasons'],easy,"['cream cheese', 'butter', ""confectioners' sugar"", 'flaked coconut', 'ground cinnamon']","['rolled into balls or potato shapes', 'chilled to set']","Irish Potato Candy is a sweet dessert made from cream cheese, butter, confectioners' sugar, flaked coconut, and ground cinnamon. It is rolled into balls or potato shapes, chilled to set, and can be rolled in more cinnamon for a darker color.",950,Irish Potato Candy
dessert,['sweet'],room_temperature,['all_seasons'],medium,"['buttermilk', 'baking soda', 'butter', 'shortening', 'white sugar', 'eggs', 'vanilla extract', 'flaked coconut', 'baking powder', 'all-purpose flour', 'cream cheese', 'butter', ""confectioners' sugar"", 'walnuts']","['requires multiple steps including baking and frosting', 'contains coconut and walnuts']","This recipe describes an incredibly delicious Italian Cream Cake, which is a dessert made with a combination of sweet ingredients like buttermilk, sugar, eggs, and coconut. The cake is baked and then frosted with a creamy layer of cream cheese and a mix of walnuts and coconut.",951,Incredibly Delicious Italian Cream Cake
dessert,['sweet'],room_temperature,[],easy,"['coconut custard', 'pie crust']","['flaky coconut', 'vanilla flavor']","This recipe describes a simple coconut custard pie that is sweet and served room temperature, typically enjoyed as a dessert.",952,Coconut Custard Pie
